"title","content","articles","url"
"Bittrex files for US bankruptcy; will not halt global operations","The firm recently announced plans to halt U.S. operations after facing SEC charges.","Bittrex announced the bankruptcy of its U.S. entity on May 8.

The company said that it has decided to file for Chapter 11 bankruptcy in federal court in Delaware. It said that this decision only affects Bittrex Inc. and that its global platform, Bittrex Global, will continue to serve non-U.S. customers.

The company’s bankruptcy filing suggests that the firm has between $500 million and $1 billion in assets and between $500 million and $1 billion in liabilities. The filing additionally indicates that the firm has more than 100,000 creditors.

The company also said that U.S. customers who did not withdraw their funds from the platform when it closed at the end of April will regain access to their funds through proceedings, and that those funds remain “safe and secure.” 

SEC charges

The company previously received charges from the U.S. Securities and Exchange Commission on April 17. Those charges alleged that Bittrex and its co-founder Bill Shihara failed to register its exchange platform with the regulator.

Later, on March 31, Bittrex said that it would halt U.S. operations by the end of April but did not suggest a bankruptcy filing at that time.

The exchange saw a fairly low trading volume of $5.6 million on May 8.

POSTED IN: BITTREX, BANKRUPTCY, FEATURED, REGULATION
AUTHOR
Mike Dalton
Journalist at CryptoSlate

Mike trained in library and information sciences before moving into crypto writing in 2018. He lives on the West Coast of Canada.

LATEST REPORT
Inside the macro chaos that’s shaping Bitcoin

CryptoSlate's latest market report dives deep into the key macro factors in the U.S. that could impact Bitcoin's price in the coming months.

Andjela Radmilac · 4 days ago
Latest Bittrex Stories
SEC’s crackdown on Bittrex part of larger crypto industry purge, claims exchange
Exchanges3 weeks ago2 min read
SEC file charges against Bittrex, former CEO for operating without license
Exchanges3 weeks ago2 min read
Bittrex to halt US operations by end of April
Exchanges1 month ago2 min read

Disclaimer: Our writers' opinions are solely their own and do not reflect the opinion of CryptoSlate. None of the information you read on CryptoSlate should be taken as investment advice, nor does CryptoSlate endorse any project that may be mentioned or linked to in this article. Buying and trading cryptocurrencies should be considered a high-risk activity. Please do your own due diligence before taking any action related to content within this article. Finally, CryptoSlate takes no responsibility should you lose money trading cryptocurrencies.","https://cryptoslate.com/bittrex-files-for-us-bankruptcy-will-not-halt-global-operations/"
"Ripple pegs SEC lawsuit costs at $200M; plans Dubai expansion","CEO Brad Garlinghouse commented on his firm's attempts to find favorable regulation.","Ripple CEO Brad Garlinghouse discussed his company’s regulatory challenges at the Dubai Fintech Summit, CNBC reported on May 8.

There, Garlinghouse described the scale of Ripple’s ongoing legal conflict with the U.S. Securities and Exchange Commission (SEC). He said:

 “With the SEC … we will have spent $200 million defending ourselves against a lawsuit, which from its very beginning [people have said] doesn’t make a lot of sense.”

Garlinghouse added that this was the first time that he had shared the cost of the legal conflict publicly and argued that the U.S. is “definitely stuck” in terms of regulation.

In a separate tweet, Garlinghouse said that Ripple will expand to Dubai in response to the U.S. regulatory landscape. He said that 20% of Ripple’s customers are based in the MENA region, which has “clear regulatory regimes” and is becoming a global financial hub.

Ripple’s difficulties began in December 2020 when the SEC accused Ripple and its executives of violating securities regulations by selling XRP tokens.

Ripple is just one company that is attempting to fight the SEC. Crypto exchange Coinbase is also preparing to take on the SEC, as it has received a Wells notice from the regulator.

It is still unclear whether either challenge will succeed.

POSTED IN: XRP, U.A.E., FEATURED, REGULATION, TOKENS
AUTHOR
Mike Dalton
Journalist at CryptoSlate

Mike trained in library and information sciences before moving into crypto writing in 2018. He lives on the West Coast of Canada.

LATEST REPORT
Inside the macro chaos that’s shaping Bitcoin

CryptoSlate's latest market report dives deep into the key macro factors in the U.S. that could impact Bitcoin's price in the coming months.

Andjela Radmilac · 4 days ago
Latest Ripple Stories
Cardano’s Hoskinson says SEC actions debunk Ripple lawsuit conspiracy theory
People2 days ago2 min read
Ripple lawyer claims SEC is ‘exploiting legal uncertainty’ to redefine securities laws
People1 week ago2 min read
Ripple, FTX, Tezos leaders affected by Twitter’s blue checkmark removals
Culture3 weeks ago2 min read

Disclaimer: Our writers' opinions are solely their own and do not reflect the opinion of CryptoSlate. None of the information you read on CryptoSlate should be taken as investment advice, nor does CryptoSlate endorse any project that may be mentioned or linked to in this article. Buying and trading cryptocurrencies should be considered a high-risk activity. Please do your own due diligence before taking any action related to content within this article. Finally, CryptoSlate takes no responsibility should you lose money trading cryptocurrencies.","https://cryptoslate.com/ripple-pegs-sec-suit-costs-at-200m-plans-dubai-expansion/"
"Paxful reopening after month-long shutdown","The P2P crypto marketplace will restore market functionality in the coming days.","Paxful said May 8 that it will be reopening its services after a month-long shutdown.

The peer-to-peer crypto marketplace said that it will “gradually” restore market functions over the coming days. Paxful added on its website that its wallet remained functional during the shutdown and said that it provided users with access to alternative platforms.

Reports from Coindesk suggest that Paxful is now owned by a custodian who acts as a company director and “tie-breaker” alongside embattled co-founders Artur Schabeck and Ray Youssef. Coindesk obtained that information from Shabeck himself.

Strife between founders

Paxful first shut down operations on April 4, 2023. Though Paxful CEO Ray Youssef said in early private statements said the project team was “not sure if [Paxful] will come back,” Paxful itself suggested the halt was temporary on April 10.

Youssef later resigned from his position and contributed his personal company shares to a fund intended to compensate Paxful users.

The platform managed to restore access to 88% of funds by April 17. About $4.4 million remained frozen after that date due to a legal conflict between co-founders, as one party refused to pay compliance costs needed to unlock the funds.

Unlike many other companies that suspended user withdrawals over the course of 2022, Paxful has managed to recover without bankruptcy or restructuring proceedings.

POSTED IN: BANKRUPTCY, DEX, EXCHANGES, FEATURED
AUTHOR
Mike Dalton
Journalist at CryptoSlate

Mike trained in library and information sciences before moving into crypto writing in 2018. He lives on the West Coast of Canada.

LATEST REPORT
Inside the macro chaos that’s shaping Bitcoin

CryptoSlate's latest market report dives deep into the key macro factors in the U.S. that could impact Bitcoin's price in the coming months.

Andjela Radmilac · 4 days ago
Latest Paxful Stories
Paxful CEO steps down, vows to make users whole by creating a Public Trust
People3 weeks ago2 min read
Paxful CEO Ray Youssef discloses $4.4M in frozen customer funds, warns against US financial institutions
Exchanges3 weeks ago2 min read
Paxful suspends marketplace
Exchanges1 month ago1 min read

Disclaimer: Our writers' opinions are solely their own and do not reflect the opinion of CryptoSlate. None of the information you read on CryptoSlate should be taken as investment advice, nor does CryptoSlate endorse any project that may be mentioned or linked to in this article. Buying and trading cryptocurrencies should be considered a high-risk activity. Please do your own due diligence before taking any action related to content within this article. Finally, CryptoSlate takes no responsibility should you lose money trading cryptocurrencies.","https://cryptoslate.com/paxful-reopens-after-month-long-shutdown/"
"OpenAI CEO’s Worldcoin project launches wallet app","Worldcoin, founded by Sam Altman, is set to launch its WLD token this year.","Worldcoin, a cryptocurrency project co-founded by OpenAI CEO Sam Altman, announced the launch of its cryptocurrency wallet on May 8.

Worldcoin wallet now, token later

The new wallet, titled “World App,” supports a beta version of Worldcoin (WLD) as well as third-party cryptocurrencies such as Wrapped Ethereum (WETH), Wrapped Bitcoin (WBTC), USD Coin (USDC), and Maker’s DAI stablecoin (DAI).

Worldcoin itself is not currently in circulation but will be launched later this year. Users in eligible countries will be able to claim the token on a weekly or monthly basis. Users in the U.S. are not meant to hold the asset, WorldCoin said.

World App and Worldcoin are largely powered by the Ethereum blockchain and related technologies including account abstraction, ENS usernames, and Uniswap. The beta relies on Polygon while the final version will run on Ethereum rollups.

The project also relies on Ramp and MoonPay for fiat withdrawals and deposits.

Worldcoin focuses on AI, ID

Worldcoin attracted controversy beginning in 2021 due to its reliance on retina-scanning ID technology, which was frequently called “dystopian.”

The project addressed that concern today as it noted that World App integrates its World ID product, but on an optional basis. It said that the app does not “require any personal information” and said that users can delete their data instantly. It said that World ID keys are self-custodied, though users can back up those keys on cloud services.

Worldcoin also hinted at its artificial intelligence (AI) plans, noting that it aims to “empower individuals in the Age of AI” by providing “AI-funded UBI.”

Worldcoin is not directly related to OpenAI beyond the fact that Sam Altman has been involved in both firms. Altman has also held other roles in the tech industry, including various positions at the startup accelerator YCombinator between 2011 and 2019.

POSTED IN: ETHEREUM, AI, FEATURED, TOKENS, WALLETS
AUTHOR
Mike Dalton
Journalist at CryptoSlate

Mike trained in library and information sciences before moving into crypto writing in 2018. He lives on the West Coast of Canada.

LATEST REPORT
Inside the macro chaos that’s shaping Bitcoin

CryptoSlate's latest market report dives deep into the key macro factors in the U.S. that could impact Bitcoin's price in the coming months.

Andjela Radmilac · 4 days ago
Latest Worldcoin Stories
Worldcoin insiders describe a project in turmoil
Rumors1 year ago2 min read
Here’s why the creepy Worldcoin project raised $100 million in private token sale
Uncategorized1 year ago2 min read
Worldcoin wants to scan your eyeballs. But its founder says that’s the ‘future of privacy’
Privacy2 years ago2 min read

Disclaimer: Our writers' opinions are solely their own and do not reflect the opinion of CryptoSlate. None of the information you read on CryptoSlate should be taken as investment advice, nor does CryptoSlate endorse any project that may be mentioned or linked to in this article. Buying and trading cryptocurrencies should be considered a high-risk activity. Please do your own due diligence before taking any action related to content within this article. Finally, CryptoSlate takes no responsibility should you lose money trading cryptocurrencies.","https://cryptoslate.com/openai-ceos-worldcoin-project-launches-wallet-app/"
"Cardano’s Hoskinson says SEC actions debunk Ripple lawsuit conspiracy theory","XRP supporters have claimed that former SEC Director William Hinman's speech about Ethereum was proof it had the support of the regulator.","Cardano (ADA) founder Charles Hoskinson believes the recent anti-crypto moves by the U.S. Securities and Exchange Commission (SEC) take away the legitimacy of the conspiracy theories being propagated regarding the legal tussle between the regulator and Ripple.

In a May 8 tweet, Hoskinson noted that the theory popularized by XRP holders that the SEC was antagonizing XRP because of Ethereum insider bribes was “conspiracy,” adding that recent regulatory actions against the crypto industry were proof of this being an “accurate” assessment.

“I said the concept that the entire SEC is united against ripple by bribes from ethereum insiders is a conspiracy. Given that now Coinbase, Kraken, Bittrex, Tron, and dozens of others have been hit, it seems more accurate then ever”

While the SEC v Ripple case is still ongoing, SEC chair Gary Gensler has described all digital assets except Bitcoin (BTC) as securities and highlighted the noncompliance of crypto companies.

XRP supporters allege Ethereum got free pass from SEC

XRP supporters have consistently claimed that former SEC Director William Hinman’s speech about Ethereum (ETH) was proof it had the support of the Commission.

According to them, the speech helped ETH gain widespread acceptance and increase in value. However, other cryptocurrencies — including XRP — struggled with a lack of regulatory clarity.

A pro-XRP individual, Mr. Huber, said it was ridiculous for anyone to consider Hinman’s speech pure coincidence. He added:

“Anyone who claims that this scandal is just an absurd conspiracy must believe Hinman’s policy and Clayton’s backing was a mere happenstance. “

Meanwhile, the SEC claims that Hinman’s speech was a personal opinion was soundly rejected by the XRP community, who allege that Ethereum insiders paid him.

Hoskinson has continually criticized this view, saying Ripple should build its case on merit rather than accusing the regulator of favoritism.

In December 2022, the Cardano founder described the XRP community as toxic and petty, saying he had never “encountered a community so willing to viciously attack a person who has not attacked them.”

POSTED IN: RIPPLE, FEATURED, PEOPLE
AUTHOR
Oluwapelumi Adejumo   
Journalist at CryptoSlate

Oluwapelumi believes in the transformative power Bitcoin and the blockchain industry hold. He is interested in sharing knowledge and ideas. He covers various topics, from DeFi and hacks to mining and memecoins.

LATEST REPORT
Inside the macro chaos that’s shaping Bitcoin

CryptoSlate's latest market report dives deep into the key macro factors in the U.S. that could impact Bitcoin's price in the coming months.

Andjela Radmilac · 4 days ago
Latest Ripple Stories
Cardano’s Hoskinson says SEC actions debunk Ripple lawsuit conspiracy theory
People2 days ago2 min read
Ripple lawyer claims SEC is ‘exploiting legal uncertainty’ to redefine securities laws
People1 week ago2 min read
Ripple, FTX, Tezos leaders affected by Twitter’s blue checkmark removals
Culture3 weeks ago2 min read

Disclaimer: Our writers' opinions are solely their own and do not reflect the opinion of CryptoSlate. None of the information you read on CryptoSlate should be taken as investment advice, nor does CryptoSlate endorse any project that may be mentioned or linked to in this article. Buying and trading cryptocurrencies should be considered a high-risk activity. Please do your own due diligence before taking any action related to content within this article. Finally, CryptoSlate takes no responsibility should you lose money trading cryptocurrencies.","https://cryptoslate.com/cardanos-hoskinson-says-sec-actions-debunk-ripple-lawsuit-conspiracy-theory/"
"Coinbase CEO dismisses speculation that exchange plans to relocate from US","Armstrong stated that even though the US is falling behind in crypto regulations, Coinbase will always have a ""US presence.""","US-based exchange Coinbase’s CEO Brian Armstrong denied the suggestions that the exchange might carry its headquarters overseas to escape the U.S. Securities and Exchange Commission’s (SEC) interference, as reported by CNBC.

Armstrong criticized the US for falling behind in crypto regulations but stated that Coinbase would remain in the US, Armstrong said in an interview with CNBC in Dubai.

“Coinbase is not going to relocate overseas. We’re always going to have a U.S. presence …”

Moving overseas

The crypto community assumed that Coinbase was considering moving its headquarters to United Arab Emirates (UAE) after Coinbase’s VP of International and Business Development, Nana Murugesan stated the country had the potential to be a strategic hub for the exchange.

Murugesan shared his opinions on the UAE’s potential on May 8 without actually stating the expansion would be carrying headquarters. However, this came soon after Coinbase started having regulatory problems with the SEC, which led the community to think the exchange might relocate to avoid the legal confrontation.

The SEC issued a Wells notice to Coinbase on March 22, indicating that the SEC decided to imply enforcement action against the exchange. On April 24, Coinbase responded by filing a lawsuit to SEC, asking for clarification on crypto regulations.

US is falling behind

While denying relocation, Armstrong commented on the SEC’s recent attitude towards crypto and said that SEC’s negative tone might indicate that the SEC is not trying to regulate crypto but curtail it.

“The SEC is a bit of an outlier here. There’s kind of a lone crusade, if you will, with Gary Gensler, the chair there, and he has taken a more anti-crypto view for some reason.”

Armstrong said the lawsuits the SEC has been filing are “quite unhelpful” for the crypto industry in the US but an opportunity to get some regulatory clarity from the courts.

Comparing the US regulatory landscape to other countries, Armstrong stated:

“The U.S. is a little bit behind right now.

I would say we’re seeing more thoughtful approaches; for instance, in the EU, they’ve actually already passed comprehensive crypto legislation, the U.K. has been incredibly welcoming, and for us there, and that’s been a hub where we’ve decided to serve the U.K. market.”

POSTED IN: COINBASE, U.S., EXCHANGES, FEATURED
AUTHOR
Zeynep Geylan   
Journalist at CryptoSlate

Zeynep is an academic who turned to crypto in 2018. Originating in social sciences, she is especially interested in the social impact of blockchain and cryptocurrencies and strongly believes in their transmuting power.

LATEST REPORT
Inside the macro chaos that’s shaping Bitcoin

CryptoSlate's latest market report dives deep into the key macro factors in the U.S. that could impact Bitcoin's price in the coming months.

Andjela Radmilac · 4 days ago
Latest Coinbase Stories
Coinbase’s Paul Grewal says SEC proposed custody rule ‘unnecessarily singles out crypto’
Regulation17 hours ago2 min read
Coinbase CEO dismisses speculation that exchange plans to relocate from US
Exchanges2 days ago2 min read
Coinbase is considering UAE for its international hub
Exchanges2 days ago2 min read

Disclaimer: Our writers' opinions are solely their own and do not reflect the opinion of CryptoSlate. None of the information you read on CryptoSlate should be taken as investment advice, nor does CryptoSlate endorse any project that may be mentioned or linked to in this article. Buying and trading cryptocurrencies should be considered a high-risk activity. Please do your own due diligence before taking any action related to content within this article. Finally, CryptoSlate takes no responsibility should you lose money trading cryptocurrencies.","https://cryptoslate.com/coinbase-ceo-dismisses-speculation-that-exchange-plans-to-relocate-from-us/"
"Canada launches CBDC consultation","The Bank of Canada's online public consultation on the Canadian CBDC will remain open until June 19, 2023.","The Bank of Canada launched an online public consultation on Canada’s Central Bank Digital Currency (CBDC) on May 8, according to the bank’s official website.

The consultation services are online and will remain open until June 19, 2023, as the announcement post noted.

Canadian digital dollar

The consultation platform will allow participants to speak their minds regarding the characteristics of the Canadian digital dollar.

Bank of Canada also noted that the country doesn’t need a digital dollar at the time being. The consultation was launched to be prepared for the future when a CBDC might be required.

Senior Deputy Governor of the Bank of Canada, Carolyn Rogers, emphasized the purpose of the consultation and stated:

“As Canada’s central bank, we want to make sure everyone can always take part in our country’s economy. That means being ready for whatever the future holds,

“We want to hear from Canadians about what they value most in the design of a digital dollar. This will help us make design choices and ensure that it is secure, reliable and meets the needs of Canadians,”

The bank is primarily interested in learning about how Canadians would use the digital dollar, what security features are crucial, and what concerns citizens with regard to CBDC’s accessibility and privacy.

The announcement also noted that cash usage would remain the same even if the Canadian digital dollar is rolled out one day.

Canada on crypto

Canada has been collecting information on all branches related to crypto in recent years. The Bank of Canada conducted thorough research on crypto awareness, ownership, and quantum computing simulation last year and published its results in April 2022. The country also launched consultations on stablecoins, crypto in general, and CBDCs on November 2022 as well.

Despite all the collected data, Canada offers very little in terms of crypto regulations. In September 2022, Pierre Poilievre,  a Bitcoin (BTC) maximalist political, won the leadership of Canada’s Conservative Party. Even though this demonstrated the public stance against crypto, the country halted crypto adoption one month later, let alone expanding it.

In December 2022, Canada’s Securities and Administrators prevented crypto exchanges in the country from offering margin or leveraged trading services to Canadian users. In February 2023, Canada took regulations one step further and mandated crypto exchanges to a new set of rules, calling them to comply within 30 days.

POSTED IN: CANADA, CBDCS, FEATURED
AUTHOR
Zeynep Geylan   
Journalist at CryptoSlate

Zeynep is an academic who turned to crypto in 2018. Originating in social sciences, she is especially interested in the social impact of blockchain and cryptocurrencies and strongly believes in their transmuting power.

LATEST REPORT
Inside the macro chaos that’s shaping Bitcoin

CryptoSlate's latest market report dives deep into the key macro factors in the U.S. that could impact Bitcoin's price in the coming months.

Andjela Radmilac · 4 days ago
Latest Canada Stories
Canada’s sixth-largest commercial bank acquired MicroStrategy shares
Banking4 weeks ago2 min read
Gemini submits filing to stay open in Canada
Regulation4 weeks ago2 min read
Paxos becomes latest crypto company to end services in Canada
Exchanges4 weeks ago1 min read

Disclaimer: Our writers' opinions are solely their own and do not reflect the opinion of CryptoSlate. None of the information you read on CryptoSlate should be taken as investment advice, nor does CryptoSlate endorse any project that may be mentioned or linked to in this article. Buying and trading cryptocurrencies should be considered a high-risk activity. Please do your own due diligence before taking any action related to content within this article. Finally, CryptoSlate takes no responsibility should you lose money trading cryptocurrencies.","https://cryptoslate.com/canada-launches-cbdc-consultation/"
"New law pushes around 400 crypto firms out of Estonia","Estonia faces a reputational risk due to money laundering scandals and crypto scams.","The number of registered crypto firms in Estonia has dropped by 80% after it enacted a new law to prevent money laundering.

The money laundering regulator in the country, Financial Intelligence Unit, published a report stating that the validity of 389 authorizations has expired, and there are only 100 active authorizations for virtual assets service providers.

The controversial law is the Money Laundering and Terrorist Financing Prevention Act. Amendments to the law took effect on March 15, 2022.

Crypto exodus

Since then, 200 crypto firms in the country have voluntarily abandoned their authorizations. The FIU also revoked 189 due to non-compliance with the requirements of the amended Act.

The Director of the Financial Intelligence Unit, Matis Mäeker, said the documents submitted by firms that lost their authorization show “that the legislator’s response with regard to the amendments to the Act, and the supervision activities both before and after the amendments, have been relevant.”

Estonia is one of the most friendly countries for tech startups, including crypto firms. But it also faces a reputational risk due to money laundering scandals and crypto scams.

In its efforts to repair its reputation, it has tightened its money laundering laws and made it compulsory for crypto firms to re-apply for licenses. The regulator claimed it “saw situations that would surprise every supervisor” when renewing authorizations.

These include identical business plans by applicants, management board members who were unaware of their appointments, falsified CVs, and other issues. Besides that, many of the firms submitted their applications using the same legal or company services providers.

The regulator plans to continue reviewing authorizations but expects it to return to “normality in terms of supervision.”

POSTED IN: E.U., ESTONIA, FEATURED, REGULATION
AUTHOR
Oluwapelumi Adejumo   
Journalist at CryptoSlate

Oluwapelumi believes in the transformative power Bitcoin and the blockchain industry hold. He is interested in sharing knowledge and ideas. He covers various topics, from DeFi and hacks to mining and memecoins.

LATEST REPORT
Inside the macro chaos that’s shaping Bitcoin

CryptoSlate's latest market report dives deep into the key macro factors in the U.S. that could impact Bitcoin's price in the coming months.

Andjela Radmilac · 4 days ago
Latest Estonia Stories
The Estonian government is not banning crypto, but drafts legislation to tighten regulation
Regulation1 year ago2 min read
Estonia – the Leader of the e-Pack
Adoption5 years ago5 min read
CoinLoan halts all withdrawals, user services
Bankruptcy2 weeks ago1 min read

Disclaimer: Our writers' opinions are solely their own and do not reflect the opinion of CryptoSlate. None of the information you read on CryptoSlate should be taken as investment advice, nor does CryptoSlate endorse any project that may be mentioned or linked to in this article. Buying and trading cryptocurrencies should be considered a high-risk activity. Please do your own due diligence before taking any action related to content within this article. Finally, CryptoSlate takes no responsibility should you lose money trading cryptocurrencies.","https://cryptoslate.com/new-law-pushes-around-400-crypto-firms-out-of-estonia/"
"Vortex doubles mining capacity to combat inflation","Vortex Mining aims to meet the Bitcoin demand which is growing due to global inflation.","US-based Bitcoin (BTC) mining company Vortex Mining is doubling its mining capacity to combat global inflation.

Vortex said inflation has been increasing around the globe, which is creating a demand for BTC. Vortex Mining’s CEO, Todd Higley, commented on the increasing mining power and stated:

“We are very excited about the opportunities that bitcoin mining presents in this current economic climate. Our expansion plans reflect our confidence in the future of digital assets and our commitment to providing our shareholders with strong returns.”

Vortex Mining launched in August 2021 and currently holds less than 1 BTC in its public wallet.

For the nine-month period ending Nov. 30, 2022, the company reported net revenues of C$10,792 and a net loss of C$104,855.

While doubling its mining capacity, Vortex Mining also announced that it is committing to reducing its carbon footprint, and all the new expansion operations “will be done in an environmentally responsible manner.

Increasing fees

Vortex Mining’s desire to double its mining power resides in a gap it pinpointed between inflation and BTC demand. However, a recent CryptoSlate insight revealed that BTC miners have been earning more than the block reward.

Last time miners earned more than the block rewards was in 2017. On May 8, 2023, block 788695’s reward was 6.25 BTC. However, the block paid 6.701 BTC in fees, which equates to over $190,000 at the time of writing. The numbers also reveal that over 30% of miner revenue has come from the fees in the last 24 hours.

POSTED IN: MINING
AUTHOR
Zeynep Geylan   
Journalist at CryptoSlate

Zeynep is an academic who turned to crypto in 2018. Originating in social sciences, she is especially interested in the social impact of blockchain and cryptocurrencies and strongly believes in their transmuting power.

LATEST REPORT
Inside the macro chaos that’s shaping Bitcoin

CryptoSlate's latest market report dives deep into the key macro factors in the U.S. that could impact Bitcoin's price in the coming months.

Andjela Radmilac · 4 days ago
Latest mining Stories
Vortex doubles mining capacity to combat inflation
Mining2 days ago1 min read
Robert Kennedy Jr. condemns Biden’s proposed 30% Bitcoin mining tax
People7 days ago2 min read
Kazakhstan’s Bitcoin mining industry has several challenges ahead
Mining7 days ago2 min read

Disclaimer: Our writers' opinions are solely their own and do not reflect the opinion of CryptoSlate. None of the information you read on CryptoSlate should be taken as investment advice, nor does CryptoSlate endorse any project that may be mentioned or linked to in this article. Buying and trading cryptocurrencies should be considered a high-risk activity. Please do your own due diligence before taking any action related to content within this article. Finally, CryptoSlate takes no responsibility should you lose money trading cryptocurrencies.","https://cryptoslate.com/vortex-doubles-mining-capacity-to-combat-inflation/"
"Coinbase is considering UAE for its international hub","Coinbase CEO Brian Armstrong praised United Arab Emirate's (UAE) progressive regulatory efforts in the crypto space.","US-based crypto exchange Coinbase is considering using the United Arab Emirates as the hub for its international service in the Middle East and other nearby regions.

In a May 8 tweet, Coinbase’s VP of International & Business Development, Nana Murugesan, said the country has the potential to be a strategic hub for the exchange.

The exchange’s CEO Brian Armstrong praised UAE’s progressive regulatory efforts in the crypto space. He said:

“[UAE has the] first dedicated crypto regulator in the world, a clear rule book published (!), business-friendly plus strong customer protections.” 

Why Coinbase wants to expand to UAE

In a May 8 blog post, Murugesan explained why the exchange was thinking of expanding to UAE.

According to the post, UAE has become the center of web3 innovation and a “key hub in the Middle East, Africa, and India as we explore crypto use cases that are relevant for the broader region.”

Due to its location, large expatriate population, state of the economy, other demographic qualities, and regulatory clarity on crypto — Coinbase believes it is an ideal country for investment.

“[UAE] serves as a particularly strategic bridge between Asia and Europe – two of our existing focus international regions to date.”

Murugesan wrote that Coinbase plans to register and license the Coinbase International Exchange in UAE and is working with the Abu Dhabi Global Market (ADGM) regulators to achieve this.

The exchange is also in discussion with Dubai’s Virtual Assets Regulatory Authority (VARA) and seeks to be licensed by the regulatory agency. VARA is currently working on a retail framework for crypto trading activities in the country.

Recent regulatory troubles in the United States have forced Coinbase to spread its tentacles abroad. Earlier in the month, it launched an international derivatives exchange targeted at professional traders. The exchange is licensed by Bermuda Monetary Authority (BMA).

POSTED IN: COINBASE, U.A.E., EXCHANGES, FEATURED
AUTHOR
Oluwapelumi Adejumo   
Journalist at CryptoSlate

Oluwapelumi believes in the transformative power Bitcoin and the blockchain industry hold. He is interested in sharing knowledge and ideas. He covers various topics, from DeFi and hacks to mining and memecoins.

EDITOR
Josh O'Sullivan   
Editor/Reporter at CryptoSlate

Josh has been writing for a decade and is passionate about mainstream crypto adoption, bringing positive financial change to the masses through crypto and decentralized finance.

LATEST REPORT
Inside the macro chaos that’s shaping Bitcoin

CryptoSlate's latest market report dives deep into the key macro factors in the U.S. that could impact Bitcoin's price in the coming months.

Andjela Radmilac · 4 days ago
Latest Coinbase Stories
Coinbase’s Paul Grewal says SEC proposed custody rule ‘unnecessarily singles out crypto’
Regulation17 hours ago2 min read
Coinbase CEO dismisses speculation that exchange plans to relocate from US
Exchanges2 days ago2 min read
Coinbase is considering UAE for its international hub
Exchanges2 days ago2 min read

Disclaimer: Our writers' opinions are solely their own and do not reflect the opinion of CryptoSlate. None of the information you read on CryptoSlate should be taken as investment advice, nor does CryptoSlate endorse any project that may be mentioned or linked to in this article. Buying and trading cryptocurrencies should be considered a high-risk activity. Please do your own due diligence before taking any action related to content within this article. Finally, CryptoSlate takes no responsibility should you lose money trading cryptocurrencies.","https://cryptoslate.com/coinbase-is-considering-uae-for-its-international-hub/"
